,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
155,104.91.24.100,192.168.159.238,6,TCP,2734,156,2024-03-27 02:36:25.753500,1711503385.753499600,,,,,,,,,,443,47586,0x0018,156041,773,
156,192.168.159.238,104.91.24.100,6,TCP,54,157,2024-03-27 02:36:25.753518,1711503385.753517600,,,,,,,,,,47586,443,0x0010,773,158721,
157,104.91.24.100,192.168.159.238,6,TCP,2734,158,2024-03-27 02:36:25.761768,1711503385.761767800,,,,,,,,,,443,47586,0x0018,158721,773,
158,192.168.159.238,104.91.24.100,6,TCP,54,159,2024-03-27 02:36:25.761785,1711503385.761785100,,,,,,,,,,47586,443,0x0010,773,161401,
159,104.91.24.100,192.168.159.238,6,TCP,1394,160,2024-03-27 02:36:25.763868,1711503385.763867900,,,,,,,,,,443,47586,0x0010,161401,773,
160,192.168.159.238,104.91.24.100,6,TCP,54,161,2024-03-27 02:36:25.763885,1711503385.763885100,,,,,,,,,,47586,443,0x0010,773,162741,
161,104.91.24.100,192.168.159.238,6,TCP,1394,162,2024-03-27 02:36:25.766301,1711503385.766301400,,,,,,,,,,443,47586,0x0018,162741,773,
162,192.168.159.238,104.91.24.100,6,TCP,54,163,2024-03-27 02:36:25.766340,1711503385.766339600,,,,,,,,,,47586,443,0x0010,773,164081,
163,104.91.24.100,192.168.159.238,6,TLS,2734,164,2024-03-27 02:36:25.767508,1711503385.767507500,,,,,,,,,,443,47586,0x0018,164081,773,TLS_Packet_Captured
164,104.91.24.100,192.168.159.238,6,TCP,2734,165,2024-03-27 02:36:25.767508,1711503385.767507600,,,,,,,,,,443,47586,0x0018,166761,773,
165,104.91.24.100,192.168.159.238,6,TCP,2734,166,2024-03-27 02:36:25.767508,1711503385.767507700,,,,,,,,,,443,47586,0x0018,169441,773,
