,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
97,23.10.245.38,172.20.146.77,6,TCP,2734,98,2024-03-28 01:35:53.477525,1711586153.477524500,,,,,,,,,,443,51200,0x0018,17652,763,
98,172.20.146.77,23.10.245.38,6,TCP,54,99,2024-03-28 01:35:53.477527,1711586153.477527400,,,,,,,,,,51200,443,0x0010,763,17652,
99,172.20.146.77,23.10.245.38,6,TCP,54,100,2024-03-28 01:35:53.477529,1711586153.477528800,,,,,,,,,,51200,443,0x0010,763,20332,
100,23.10.245.38,172.20.146.77,6,TLS,2734,101,2024-03-28 01:35:53.477885,1711586153.477885400,,,,,,,,,,443,51200,0x0018,20332,763,TLS_Packet_Captured
101,23.10.245.38,172.20.146.77,6,TCP,2734,102,2024-03-28 01:35:53.477885,1711586153.477885500,,,,,,,,,,443,51200,0x0018,23012,763,
102,23.10.245.38,172.20.146.77,6,TCP,2734,103,2024-03-28 01:35:53.477885,1711586153.477885500,,,,,,,,,,443,51200,0x0018,25692,763,
103,23.10.245.38,172.20.146.77,6,TLS,2734,104,2024-03-28 01:35:53.477885,1711586153.477885600,,,,,,,,,,443,51200,0x0018,28372,763,TLS_Packet_Captured
104,172.20.146.77,23.10.245.38,6,TCP,54,105,2024-03-28 01:35:53.477895,1711586153.477894700,,,,,,,,,,51200,443,0x0010,763,23012,
105,172.20.146.77,23.10.245.38,6,TCP,54,106,2024-03-28 01:35:53.477917,1711586153.477917200,,,,,,,,,,51200,443,0x0010,763,25692,
106,172.20.146.77,23.10.245.38,6,TCP,54,107,2024-03-28 01:35:53.477920,1711586153.477919800,,,,,,,,,,51200,443,0x0010,763,28372,
107,172.20.146.77,23.10.245.38,6,TCP,54,108,2024-03-28 01:35:53.477971,1711586153.477971200,,,,,,,,,,51200,443,0x0010,763,31052,
108,23.10.245.38,172.20.146.77,6,TCP,2734,109,2024-03-28 01:35:53.490615,1711586153.490615200,,,,,,,,,,443,51200,0x0018,31052,763,
109,172.20.146.77,23.10.245.38,6,TCP,54,110,2024-03-28 01:35:53.490633,1711586153.490632800,,,,,,,,,,51200,443,0x0010,763,33732,
110,23.10.245.38,172.20.146.77,6,TCP,2734,111,2024-03-28 01:35:53.491017,1711586153.491017200,,,,,,,,,,443,51200,0x0018,33732,763,
